time,latitude,longitude,number,u10,d2m,t2m,sp,skt,v10n,i10fg,cbh,hcc,lcc,mcc,tcc,tciw,tclw,blh,tcwv,expver,tp,cdir,ssr,ssrc,str,strc,ssrdc,ssrd,strdc,strd,fdir,cp,lsp,日期时间,风速_m/s,近地面气温_K,气温_C,露点_C,相对湿度_%,云量,time_step_seconds,地表下行短波_W/m2,地表下行长波_W/m2,地表净太阳辐射_W/m2,地表净热辐射_W/m2,气压_Pa,太阳辐射_W/m2,大气透过率,天空发射率,材料热辐射_W/m2,大气向下辐射_W/m2,太阳吸收_W/m2,净制冷功率_W/m2,理想制冷功率_W/m2,制冷效率,小时,日期,时段
2025-07-13 22:00:00,31.83,117.26,0,0.88755155,299.21558,302.14014,100085.125,299.27295,0.36637998,2.3049707,6143.742,0.3176378,0.0,0.031529833,0.3355189,0.0010815877,0.026353914,43.351242,51.403625,1,0.0,0.0,3.5999988e-12,0.0,-105638.69,-120355.75,0.0,0.0,1528872.0,1540574.0,0.0,0.0,0.0,2025-07-13 22:00:00,0.9601989604515321,302.14014,28.990139999999997,26.06558000000001,84.29077015081918,0.3355189,3600.0,0.0,427.9372222222222,9.999996666666666e-16,-29.344080555555557,100085.125,0.0,0.31729384353532974,0.6827061564646703,463.0965192641761,419.37847777777773,0.0,43.71804148639836,149.93640257669728,0.2915772336476806,22,2025-07-13,夜间
2025-07-13 23:00:00,31.83,117.26,0,1.4390268,298.98145,301.14453,100039.06,299.22363,0.5588068,2.3785458,7756.5156,0.17785126,0.0023534468,0.03877642,0.20707393,0.000903334,0.016032722,74.77545,50.29709,1,0.0,0.0,3.5999988e-12,0.0,-112988.06,-115290.0,0.0,0.0,1517648.0,1519915.0,0.0,0.0,0.0,2025-07-13 23:00:00,1.5437173221948635,301.14453,27.994529999999997,25.831450000000018,88.07445196461043,0.20707393,3600.0,0.0,422.1986111111111,9.999996666666666e-16,-31.385572222222223,100039.06,0.0,0.3264446882251867,0.6735553117748133,457.0226544939862,413.7546388888889,0.0,43.268015605097276,152.23736526340457,0.28421416470413796,23,2025-07-13,夜间
2025-07-14 00:00:00,31.83,117.26,0,1.4777441,299.1433,301.15698,100008.44,298.85303,0.21833342,2.339117,10325.699,0.14328617,0.0011816055,0.037117086,0.16802627,0.00051269773,0.010896001,74.676575,49.16916,1,0.0,0.0,3.5999988e-12,0.0,-116443.625,-114239.375,0.0,0.0,1508979.0,1510940.0,0.0,0.0,0.0,2025-07-14 00:00:00,1.4937861652103042,301.15698,28.00698,25.993300000000033,88.8572832613006,0.16802627,3600.0,0.0,419.7055555555556,9.999996666666666e-16,-32.34545138888889,100008.44,0.0,0.3286440342533945,0.6713559657466055,457.0982366061405,411.3114444444445,0.0,45.78679216169604,153.28837604934148,0.2986970919892705,0,2025-07-14,夜间
2025-07-14 01:00:00,31.83,117.26,0,1.5156097,299.0774,300.61157,99999.06,298.62354,0.0003650242,2.2944412,10099.145,0.090667844,0.0,0.009935364,0.10058248,0.00037841918,0.009130884,75.044586,48.8136,1,0.0,0.0,3.5999988e-12,0.0,-117366.625,-114444.75,0.0,0.0,1503000.0,1506432.0,0.0,0.0,0.0,2025-07-14 01:00:00,1.5156097439567866,300.61157,27.461569999999995,25.927400000000034,91.37349453045071,0.10058248,3600.0,0.0,418.4533333333333,9.999996666666666e-16,-32.601840277777775,99999.06,0.0,0.3352419541458782,0.6647580458541218,453.7959122345908,410.0842666666666,0.0,43.711645567924165,155.23615142952622,0.2815816107613843,1,2025-07-14,夜间
2025-07-14 02:00:00,31.83,117.26,0,1.735982,299.06763,300.6831,99962.625,298.48047,-0.019567978,2.4018297,10675.672,0.14506686,0.0,0.010009766,0.15507662,0.00037841918,0.007839415,84.95317,48.444717,1,0.0,0.0,3.5999988e-12,0.0,-118515.19,-116743.25,0.0,0.0,1496277.0,1501667.0,0.0,0.0,0.0,2025-07-14 02:00:00,1.7360922815585031,300.6831,27.533100000000047,25.91763000000003,90.9397174078036,0.15507662,3600.0,0.0,417.1297222222222,9.999996666666666e-16,-32.92088611111111,99962.625,0.0,0.3300439549947771,0.6699560450052229,454.22798621163196,408.78712777777775,0.0,45.4408584338542,152.97469493734707,0.29704820429591405,2,2025-07-14,夜间
2025-07-14 03:00:00,31.83,117.26,0,1.9900408,299.0327,300.53735,99933.5,298.3457,-0.003298116,3.6480923,4030.1323,0.102021515,0.0,0.015408643,0.1174106,0.00021484715,0.005480986,98.25195,47.883102,1,0.0,0.0,3.5999988e-12,0.0,-134445.12,-123093.31,0.0,0.0,1483406.0,1486161.0,0.0,0.0,0.0,2025-07-14 03:00:00,1.9900435329996653,300.53735,27.387350000000026,25.8827,91.52859920929478,0.1174106,3600.0,0.0,412.8225,9.999996666666666e-16,-37.345866666666666,99933.5,0.0,0.3337393848547957,0.6662606151452043,453.34791535719586,404.56604999999996,0.0,48.7818653571959,154.3878106086883,0.31596966862130405,3,2025-07-14,夜间
2025-07-14 04:00:00,31.83,117.26,0,2.125723,298.8357,300.26514,99908.81,298.18433,-0.026620176,3.794716,,0.031621393,0.0,0.0011717384,0.03279313,0.00010010203,0.0034643712,110.216385,48.167267,1,0.0,0.0,3.5999988e-12,0.0,-135761.0,-130346.125,0.0,0.0,1481021.0,1481852.0,0.0,0.0,0.0,2025-07-14 04:00:00,2.1258896741127633,300.26514,27.115139999999997,25.685699999999997,91.92071964212417,0.03279313,3600.0,0.0,411.62555555555554,9.999996666666666e-16,-37.71138888888889,99908.81,0.0,0.3444939403877121,0.6555060596122879,451.7076762847308,403.3930444444444,0.0,48.31463184028638,158.7862829660245,0.30427459436546084,4,2025-07-14,夜间
2025-07-14 05:00:00,31.83,117.26,0,2.014596,298.75024,300.16455,99916.19,297.9651,-0.20558643,3.6115637,,0.005913008,0.016592726,0.026099332,0.036154095,4.150618e-05,0.0037499587,114.52812,49.37616,1,0.0,0.0,3.5999988e-12,0.0,-131699.31,-127845.44,0.0,0.0,1478267.0,1481054.0,0.0,0.0,0.0,2025-07-14 05:00:00,2.025058720979751,300.16455,27.014550000000042,25.600240000000042,91.99730831467147,0.036154095,3600.0,0.0,411.4038888888889,9.999996666666666e-16,-36.58314166666666,99916.19,0.0,0.3444976010929717,0.6555023989070283,451.102685005914,403.1758111111111,0.0,47.926873894802895,158.5752988072815,0.3022341704873532,5,2025-07-14,夜间
2025-07-14 06:00:00,31.83,117.26,0,1.9491062,299.00146,302.6665,99942.375,299.07886,-0.8293419,3.8038845,1617.5701,0.3861004,0.0041625053,0.020963792,0.39480227,0.00023070378,0.0039048903,124.22162,49.772278,1,0.0,18495.95,52735.82,48575.88,-129778.625,-122963.75,65328.477,64826.76,1478703.0,1481838.0,18406.375,0.0,0.0,2025-07-14 06:00:00,2.118212209853878,302.6665,29.516500000000008,25.85146000000003,80.74133978847622,0.39480227,3600.0,18.007433333333335,411.62166666666667,14.64883888888889,-36.049618055555555,99942.375,18.007433333333335,0.3155841544949949,0.6844158455050051,466.3320138348398,403.3892333333333,1.6206689999999997,61.32211150150649,150.1704023469553,0.4083501844779454,6,2025-07-14,白天
2025-07-14 07:00:00,31.83,117.26,0,1.7762985,299.25854,302.84448,99937.69,301.26685,-1.0907946,4.284502,1381.3196,0.8323937,0.053416617,0.049176928,0.84190977,0.003852503,0.007967226,177.62057,50.274582,1,3.4302604e-07,252830.81,382658.56,386572.75,-146376.75,-131039.19,492661.62,472858.3,1487670.0,1497134.0,234865.5,3.4302604e-07,0.0,2025-07-14 07:00:00,2.084482962389333,302.84448,29.69448,26.108540000000005,81.14285505927127,0.84190977,3600.0,131.34952777777778,415.87055555555554,106.29404444444444,-40.66020833333334,99937.69,131.34952777777778,0.2772990737371045,0.7227009262628955,467.42986919098234,407.5531444444444,11.821457499999996,48.05526724653795,132.26313241195442,0.363330781376493,7,2025-07-14,白天
